COD_CLIENTE,DEPARTAMENTO,MODO_PAGAMENTO,COD_FILIAL,UF,QTDE,VALOR_TOTAL,DATA,MES_ANO
67004242,ELETRICA,FATURADO,90,PA,1,1134.3,2024-06-06 00:00:00,06/2024
32012185,PNEU,FATURADO,79,AP,2,1134.2,2024-06-07 00:00:00,06/2024
20,PNEU,CARTÃO,20,MT,2,1134,2024-06-29 00:00:00,06/2024
50004830,AUTOPECAS,FATURADO,60,PA,1,1134,2024-06-24 00:00:00,06/2024
40008039,AUTOPECAS,CARTÃO,40,AP,1,1133.84,2024-06-22 00:00:00,06/2024
83,ELETRICA,CARTÃO,83,AM,1,1133.74,2024-07-02 00:00:00,07/2024
56000329,ELETRICA,CARTÃO,56,PA,1,1133.48,2024-06-21 00:00:00,06/2024
77000047,AUTOPECAS,FATURADO,58,PA,1,1133.26,2024-07-09 00:00:00,07/2024
89000360,LUBRIFICANTES E ADITIVOS,FATURADO,30,AM,51,1133.22,2024-06-17 00:00:00,06/2024
28004174,PNEU,FATURADO,58,PA,2,1133.2,2024-06-20 00:00:00,06/2024
40000883,PNEU,FATURADO,40,AP,4,1133.2,2024-06-08 00:00:00,06/2024
81,PNEU,CARTÃO,81,AM,2,1133.12,2024-07-08 00:00:00,07/2024
45,ELETRICA,OUTROS,45,RR,1,1133.09,2024-06-03 00:00:00,06/2024
3,PNEU,CARTÃO,3,MT,4,1133,2024-07-02 00:00:00,07/2024
31,ELETRICA,OUTROS,31,AM,1,1133,2024-06-15 00:00:00,06/2024
28016979,LUBRIFICANTES E ADITIVOS,FATURADO,74,AM,48,1132.8,2024-06-19 00:00:00,06/2024
28021057,LUBRIFICANTES E ADITIVOS,FATURADO,80,MA,24,1132.8,2024-06-14 00:00:00,06/2024
46001961,PNEU,FATURADO,46,AP,4,1132.8,2024-06-17 00:00:00,06/2024
80000461,LUBRIFICANTES E ADITIVOS,FATURADO,54,RR,24,1132.8,2024-06-04 00:00:00,06/2024
28020810,PNEU,FATURADO,7,MA,4,1132.4,2024-06-13 00:00:00,06/2024
28020810,PNEU,FATURADO,7,MA,4,1132.4,2024-06-25 00:00:00,06/2024
42000265,ELETRICA,DEPOSITO,34,AM,2,1132.18,2024-06-14 00:00:00,06/2024
20004246,ELETRICA,FATURADO,20,MT,2,1132.12,2024-06-01 00:00:00,06/2024
22,PNEU,CARTÃO,22,MT,2,1132,2024-07-09 00:00:00,07/2024
45,PNEU,CARTÃO,45,RR,4,1132,2024-06-03 00:00:00,06/2024
28025722,LUBRIFICANTES E ADITIVOS,FATURADO,45,RR,2,1132,2024-06-08 00:00:00,06/2024
31021122,LUBRIFICANTES E ADITIVOS,FATURADO,82,AM,2,1132,2024-06-25 00:00:00,06/2024
46002113,LUBRIFICANTES E ADITIVOS,FATURADO,46,AP,3,1131.99,2024-06-17 00:00:00,06/2024
28024077,PNEU,PIX,6,MA,2,1131.84,2024-06-29 00:00:00,06/2024
67002535,PNEU,FATURADO,71,PA,4,1131.56,2024-06-13 00:00:00,06/2024
35014242,LUBRIFICANTES E ADITIVOS,FATURADO,66,PA,3,1131.45,2024-06-24 00:00:00,06/2024
35014242,LUBRIFICANTES E ADITIVOS,FATURADO,66,PA,3,1131.45,2024-06-25 00:00:00,06/2024
40004043,AUTOPECAS,DINHEIRO,40,AP,1,1131.37,2024-06-25 00:00:00,06/2024
40,AUTOPECAS,OUTROS,40,AP,1,1131,2024-06-06 00:00:00,06/2024
46,PNEU,CARTÃO,46,AP,2,1131,2024-06-01 00:00:00,06/2024
2951200,ELETRICA,FATURADO,32,AM,2,1130.85,2024-07-08 00:00:00,07/2024
28020984,PNEU,FATURADO,19,MA,4,1130.4,2024-07-08 00:00:00,07/2024
40006342,PNEU,FATURADO,49,AP,4,1130.16,2024-06-01 00:00:00,06/2024
81001598,PNEU,FATURADO,44,AM,1,1130.1,2024-06-25 00:00:00,06/2024
12,PNEU,CARTÃO,12,MA,4,1130.08,2024-06-20 00:00:00,06/2024
6,PNEU,PIX,6,MA,4,1130,2024-06-27 00:00:00,06/2024
12,PNEU,PIX,12,MA,4,1130,2024-06-11 00:00:00,06/2024
13,PNEU,CARTÃO,13,MA,4,1130,2024-07-09 00:00:00,07/2024
15,PNEU,PIX,15,MA,4,1130,2024-06-02 00:00:00,06/2024
49,PNEU,CARTÃO,49,AP,2,1130,2024-07-01 00:00:00,07/2024
55,ELETRICA,OUTROS,55,PA,1,1130,2024-06-17 00:00:00,06/2024
65,ELETRICA,CARTÃO,65,PA,1,1130,2024-06-18 00:00:00,06/2024
69,PNEU,CARTÃO,69,PA,2,1130,2024-07-01 00:00:00,07/2024
69,PNEU,CARTÃO,69,PA,4,1130,2024-07-05 00:00:00,07/2024
76,PNEU,CARTÃO,76,AP,4,1130,2024-06-17 00:00:00,06/2024
81,PNEU,CARTÃO,81,AM,2,1130,2024-06-07 00:00:00,06/2024
97,PNEU,CARTÃO,97,MA,4,1130,2024-07-04 00:00:00,07/2024
28000715,PNEU,DEPOSITO,81,AM,1,1130,2024-06-10 00:00:00,06/2024
28020360,PNEU,PIX,6,MA,4,1130,2024-06-26 00:00:00,06/2024
30538663,PNEU,DEPOSITO,81,AM,1,1130,2024-06-06 00:00:00,06/2024
40008063,ELETRICA,FATURADO,46,AP,2,1130,2024-07-06 00:00:00,07/2024
55004866,PNEU,FATURADO,55,PA,1,1130,2024-06-29 00:00:00,06/2024
58003400,PNEU,DEPOSITO,67,PA,2,1130,2024-06-24 00:00:00,06/2024
58007471,PNEU,CARTÃO,58,PA,2,1130,2024-07-09 00:00:00,07/2024
76400764,ELETRICA,FATURADO,92,AP,1,1130,2024-06-12 00:00:00,06/2024
80,PNEU,CARTÃO,80,MA,2,1129.98,2024-06-03 00:00:00,06/2024
12,PNEU,PIX,12,MA,4,1129.92,2024-06-25 00:00:00,06/2024
63,PNEU,CARTÃO,63,PA,2,1129.9,2024-07-01 00:00:00,07/2024
90000672,ELETRICA,FATURADO,90,PA,1,1129.78,2024-06-03 00:00:00,06/2024
15,PNEU,CARTÃO,15,MA,4,1129.68,2024-07-03 00:00:00,07/2024
15,PNEU,DINHEIRO,15,MA,4,1129.68,2024-07-01 00:00:00,07/2024
80,PNEU,PIX,80,MA,4,1129.68,2024-06-14 00:00:00,06/2024
19000092,PNEU,PIX,19,MA,4,1129.68,2024-06-01 00:00:00,06/2024
3,PNEU,CARTÃO,3,MT,1,1129.61,2024-06-10 00:00:00,06/2024
28017787,PNEU,DEPOSITO,51,RR,1,1129.6,2024-06-01 00:00:00,06/2024
85000227,PNEU,FATURADO,24,AM,4,1129.32,2024-07-05 00:00:00,07/2024
68006501,ELETRICA,FATURADO,68,PA,2,1129.14,2024-06-21 00:00:00,06/2024
13,ELETRICA,CARTÃO,13,MA,1,1129.06,2024-06-21 00:00:00,06/2024
68002140,AUTOPECAS,DEPOSITO,68,PA,2,1129,2024-06-13 00:00:00,06/2024
81001068,AUTOPECAS,FATURADO,37,AM,1,1128.7,2024-06-24 00:00:00,06/2024
54,PNEU,CARTÃO,54,RR,2,1128.28,2024-06-24 00:00:00,06/2024
60004151,LUBRIFICANTES E ADITIVOS,FATURADO,72,PA,48,1128.2,2024-07-03 00:00:00,07/2024
28021908,PNEU,FATURADO,13,MA,4,1128.16,2024-06-10 00:00:00,06/2024
51,PNEU,PIX,51,RR,2,1128.12,2024-06-17 00:00:00,06/2024
58005212,ELETRICA,FATURADO,70,PA,2,1128.1,2024-06-15 00:00:00,06/2024
14,PNEU,CARTÃO,14,MT,4,1128.04,2024-06-18 00:00:00,06/2024
69,PNEU,CARTÃO,69,PA,2,1128,2024-06-25 00:00:00,06/2024
70,ELETRICA,OUTROS,70,PA,1,1128,2024-07-05 00:00:00,07/2024
28011389,PNEU,FATURADO,17,MT,4,1128,2024-07-01 00:00:00,07/2024
66805756,PNEU,CARTÃO,66,PA,4,1128,2024-06-26 00:00:00,06/2024
80000865,LUBRIFICANTES E ADITIVOS,FATURADO,35,RR,24,1128,2024-06-19 00:00:00,06/2024
39011387,LUBRIFICANTES E ADITIVOS,OUTROS,76,AP,48,1127.94,2024-07-02 00:00:00,07/2024
57,ELETRICA,CARTÃO,57,PA,1,1127.62,2024-06-26 00:00:00,06/2024
70,ELETRICA,CARTÃO,70,PA,1,1127.62,2024-07-05 00:00:00,07/2024
90,ELETRICA,OUTROS,90,PA,1,1127.62,2024-07-03 00:00:00,07/2024
90,PNEU,CARTÃO,90,PA,2,1127.14,2024-06-12 00:00:00,06/2024
47,PNEU,CARTÃO,47,RR,4,1127,2024-07-03 00:00:00,07/2024
2376500,ELETRICA,DEPOSITO,30,AM,1,1127,2024-06-04 00:00:00,06/2024
63011932,ELETRICA,FATURADO,63,PA,1,1127,2024-06-18 00:00:00,06/2024
69000927,ELETRICA,FATURADO,69,PA,1,1127,2024-07-05 00:00:00,07/2024
35000195,LUBRIFICANTES E ADITIVOS,FATURADO,35,RR,15,1126.95,2024-06-18 00:00:00,06/2024
47,PNEU,CARTÃO,47,RR,2,1126.68,2024-07-02 00:00:00,07/2024
86,AUTOPECAS,CARTÃO,86,AM,1,1126.61,2024-06-30 00:00:00,06/2024
81000559,PNEU,PIX,85,AM,2,1126.46,2024-06-27 00:00:00,06/2024
84000151,PNEU,FATURADO,74,AM,2,1126.4,2024-06-27 00:00:00,06/2024
82002026,ELETRICA,FATURADO,82,AM,2,1126.36,2024-06-28 00:00:00,06/2024
46,PNEU,CARTÃO,46,AP,4,1126.32,2024-07-08 00:00:00,07/2024
76,PNEU,DEPOSITO,76,AP,2,1126,2024-06-26 00:00:00,06/2024
22,ELETRICA,CARTÃO,22,MT,1,1125,2024-07-02 00:00:00,07/2024
58,ELETRICA,OUTROS,58,PA,1,1125,2024-06-25 00:00:00,06/2024
58,FAROL E ILUMINACAO,DINHEIRO,58,PA,1,1125,2024-06-25 00:00:00,06/2024
58,PNEU,PIX,58,PA,5,1125,2024-06-25 00:00:00,06/2024
63,PNEU,CARTÃO,63,PA,2,1125,2024-07-08 00:00:00,07/2024
79,ELETRICA,CARTÃO,79,AP,1,1125,2024-06-04 00:00:00,06/2024
35013374,PNEU,FATURADO,96,RR,2,1125,2024-07-01 00:00:00,07/2024
68001722,PNEU,OUTROS,71,PA,4,1125,2024-07-05 00:00:00,07/2024
28023972,PNEU,CARTÃO,15,MA,2,1124.9,2024-07-02 00:00:00,07/2024
40,PNEU,CARTÃO,40,AP,2,1124.88,2024-06-05 00:00:00,06/2024
92,PNEU,CARTÃO,92,AP,2,1124.88,2024-06-17 00:00:00,06/2024
39007338,PNEU,CARTÃO,46,AP,2,1124.88,2024-07-04 00:00:00,07/2024
40011143,PNEU,CARTÃO,76,AP,2,1124.88,2024-06-21 00:00:00,06/2024
46001338,PNEU,CARTÃO,46,AP,2,1124.58,2024-07-01 00:00:00,07/2024
5002726,PNEU,FATURADO,17,MT,4,1124.36,2024-07-01 00:00:00,07/2024
51,PNEU,CARTÃO,51,RR,2,1124.16,2024-06-17 00:00:00,06/2024
28027378,PNEU,FATURADO,80,MA,4,1124.16,2024-06-20 00:00:00,06/2024
14007915,PNEU,FATURADO,1,MT,4,1124.12,2024-06-14 00:00:00,06/2024
72,ELETRICA,OUTROS,72,PA,1,1124.03,2024-07-03 00:00:00,07/2024
20,ELETRICA,OUTROS,20,MT,2,1124,2024-07-05 00:00:00,07/2024
58,PNEU,CARTÃO,58,PA,4,1124,2024-07-08 00:00:00,07/2024
32012414,ELETRICA,FATURADO,32,AM,2,1124,2024-06-13 00:00:00,06/2024
68001750,ELETRICA,FATURADO,67,PA,2,1124,2024-06-15 00:00:00,06/2024
71002456,PNEU,FATURADO,65,PA,4,1124,2024-06-14 00:00:00,06/2024
35015019,LUBRIFICANTES E ADITIVOS,FATURADO,45,RR,3,1123.98,2024-07-03 00:00:00,07/2024
35015019,LUBRIFICANTES E ADITIVOS,FATURADO,45,RR,3,1123.95,2024-07-04 00:00:00,07/2024
40007423,ELETRICA,FATURADO,40,AP,1,1123.8,2024-06-03 00:00:00,06/2024
4,PNEU,OUTROS,4,MT,4,1123.4,2024-06-11 00:00:00,06/2024
55,PNEU,OUTROS,55,PA,4,1123.2,2024-06-19 00:00:00,06/2024
66,PNEU,CARTÃO,66,PA,4,1123.2,2024-06-19 00:00:00,06/2024
66,PNEU,CARTÃO,66,PA,4,1123.2,2024-07-03 00:00:00,07/2024
28008812,LUBRIFICANTES E ADITIVOS,FATURADO,89,AM,48,1123.2,2024-06-07 00:00:00,06/2024
40011668,LUBRIFICANTES E ADITIVOS,FATURADO,92,AP,24,1123.18,2024-06-11 00:00:00,06/2024
90,PNEU,CARTÃO,90,PA,4,1123.16,2024-06-08 00:00:00,06/2024
35000210,ELETRICA,FATURADO,45,RR,2,1123.11,2024-06-20 00:00:00,06/2024
28009068,LUBRIFICANTES E ADITIVOS,FATURADO,41,AM,3,1123.05,2024-06-03 00:00:00,06/2024
72,ELETRICA,OUTROS,72,PA,1,1123,2024-06-10 00:00:00,06/2024
40011668,LUBRIFICANTES E ADITIVOS,FATURADO,92,AP,24,1122.78,2024-06-11 00:00:00,06/2024
67004066,PNEU,PIX,73,PA,2,1122.76,2024-06-17 00:00:00,06/2024
28018848,ELETRICA,FATURADO,80,MA,4,1122.4,2024-06-13 00:00:00,06/2024
31023983,ELETRICA,FATURADO,44,AM,2,1122.4,2024-07-01 00:00:00,07/2024
49,PNEU,CARTÃO,49,AP,4,1122.36,2024-06-04 00:00:00,06/2024
48004765,ELETRICA,FATURADO,48,AM,1,1122.2,2024-06-15 00:00:00,06/2024
69002829,PNEU,FATURADO,69,PA,4,1122.08,2024-06-06 00:00:00,06/2024
76,PNEU,CARTÃO,76,AP,2,1122.04,2024-06-07 00:00:00,06/2024
59,PNEU,DINHEIRO,59,PA,2,1122,2024-06-24 00:00:00,06/2024
76,PNEU,CARTÃO,76,AP,2,1122,2024-06-07 00:00:00,06/2024
28006950,LUBRIFICANTES E ADITIVOS,FATURADO,32,AM,24,1122,2024-06-27 00:00:00,06/2024
28006950,LUBRIFICANTES E ADITIVOS,FATURADO,86,AM,24,1122,2024-06-27 00:00:00,06/2024
55001669,PNEU,FATURADO,55,PA,1,1122,2024-06-07 00:00:00,06/2024
40007622,PNEU,FATURADO,46,AP,3,1121.85,2024-06-15 00:00:00,06/2024
72001578,LUBRIFICANTES E ADITIVOS,FATURADO,1,MT,48,1121.76,2024-06-21 00:00:00,06/2024
28020267,ELETRICA,FATURADO,7,MA,3,1121.7,2024-06-26 00:00:00,06/2024
76000105,PNEU,FATURADO,57,PA,1,1121.65,2024-06-08 00:00:00,06/2024
35008771,ELETRICA,FATURADO,47,RR,3,1121.64,2024-06-18 00:00:00,06/2024
50,PNEU,CARTÃO,50,MT,4,1121.44,2024-06-28 00:00:00,06/2024
54,ELETRICA,CARTÃO,54,RR,1,1121.4,2024-07-09 00:00:00,07/2024
51005031,PNEU,CARTÃO,20,MT,4,1121.4,2024-06-06 00:00:00,06/2024
97,LUBRIFICANTES E ADITIVOS,DEPOSITO,97,MA,16,1121.28,2024-06-25 00:00:00,06/2024
46000409,LUBRIFICANTES E ADITIVOS,FATURADO,40,AP,3,1121.25,2024-07-05 00:00:00,07/2024
28015981,AUTOPECAS,FATURADO,68,PA,1,1121.07,2024-07-06 00:00:00,07/2024
28015981,AUTOPECAS,FATURADO,68,PA,1,1121,2024-07-04 00:00:00,07/2024
58,PNEU,PIX,58,PA,2,1120.92,2024-07-03 00:00:00,07/2024
57000265,ELETRICA,PIX,57,PA,1,1120.9,2024-06-26 00:00:00,06/2024
63010039,ELETRICA,FATURADO,63,PA,2,1120.8,2024-06-11 00:00:00,06/2024
20,PNEU,CARTÃO,20,MT,4,1120.6,2024-06-29 00:00:00,06/2024
40010952,PNEU,DEPOSITO,40,AP,2,1120.54,2024-07-09 00:00:00,07/2024
12,PNEU,CARTÃO,12,MA,4,1120.52,2024-06-26 00:00:00,06/2024
80000461,ELETRICA,FATURADO,54,RR,1,1120.5,2024-06-04 00:00:00,06/2024
68002419,PNEU,FATURADO,90,PA,4,1120.4,2024-06-19 00:00:00,06/2024
88000169,ELETRICA,FATURADO,32,AM,1,1120.36,2024-06-20 00:00:00,06/2024
37,PNEU,DEPOSITO,37,AM,1,1120,2024-07-02 00:00:00,07/2024
46,PNEU,CARTÃO,46,AP,2,1120,2024-07-04 00:00:00,07/2024
49,PNEU,CARTÃO,49,AP,2,1120,2024-07-08 00:00:00,07/2024
49,PNEU,DINHEIRO,49,AP,2,1120,2024-07-01 00:00:00,07/2024
58,PNEU,DINHEIRO,58,PA,2,1120,2024-06-21 00:00:00,06/2024
58,PNEU,DINHEIRO,58,PA,2,1120,2024-06-25 00:00:00,06/2024
58,PNEU,PIX,58,PA,2,1120,2024-06-12 00:00:00,06/2024
60,ELETRICA,CARTÃO,60,PA,1,1120,2024-07-08 00:00:00,07/2024
60,PNEU,PIX,60,PA,1,1120,2024-06-25 00:00:00,06/2024
63,ELETRICA,CARTÃO,63,PA,1,1120,2024-07-05 00:00:00,07/2024
63,ELETRICA,OUTROS,63,PA,1,1120,2024-06-17 00:00:00,06/2024
65,PNEU,CARTÃO,65,PA,2,1120,2024-06-08 00:00:00,06/2024
69,PNEU,CARTÃO,69,PA,4,1120,2024-06-29 00:00:00,06/2024
82,PNEU,CARTÃO,82,AM,1,1120,2024-06-05 00:00:00,06/2024
90,PNEU,PIX,90,PA,4,1120,2024-07-01 00:00:00,07/2024
92,PNEU,CARTÃO,92,AP,2,1120,2024-06-15 00:00:00,06/2024
1022041,PNEU,FATURADO,14,MT,4,1120,2024-06-13 00:00:00,06/2024
14008237,PNEU,PIX,14,MT,2,1120,2024-06-01 00:00:00,06/2024
18004819,PNEU,CARTÃO,14,MT,4,1120,2024-06-06 00:00:00,06/2024
32028488,PNEU,FATURADO,43,AM,4,1120,2024-06-13 00:00:00,06/2024
44000857,PNEU,FATURADO,44,AM,2,1120,2024-07-01 00:00:00,07/2024
45001046,LUBRIFICANTES E ADITIVOS,FATURADO,35,RR,48,1120,2024-06-03 00:00:00,06/2024
58003400,ELETRICA,DEPOSITO,67,PA,2,1120,2024-06-24 00:00:00,06/2024
58003400,PNEU,DEPOSITO,67,PA,2,1120,2024-06-20 00:00:00,06/2024
63010036,PNEU,FATURADO,63,PA,4,1120,2024-06-11 00:00:00,06/2024
63010930,ELETRICA,FATURADO,63,PA,2,1120,2024-06-26 00:00:00,06/2024
63013583,ELETRICA,FATURADO,63,PA,2,1120,2024-06-17 00:00:00,06/2024
28006950,PNEU,FATURADO,36,AM,4,1119.6,2024-06-26 00:00:00,06/2024
49001234,AUTOPECAS,CARTÃO,76,AP,1,1119.56,2024-07-09 00:00:00,07/2024
61012572,PNEU,FATURADO,61,PA,2,1119.56,2024-07-05 00:00:00,07/2024
28003251,FILTRO,FATURADO,72,PA,7,1119.51,2024-06-25 00:00:00,06/2024
28003251,FILTRO,FATURADO,72,PA,7,1119.44,2024-07-03 00:00:00,07/2024
47001460,AUTOPECAS,FATURADO,47,RR,10,1119.4,2024-07-04 00:00:00,07/2024
28028326,ELETRICA,FATURADO,6,MA,1,1119.24,2024-06-13 00:00:00,06/2024
60010580,PNEU,FATURADO,60,PA,1,1119.1,2024-06-27 00:00:00,06/2024
28020489,PNEU,FATURADO,7,MA,3,1119,2024-06-11 00:00:00,06/2024
28021317,PNEU,FATURADO,14,MT,4,1119,2024-06-04 00:00:00,06/2024
92,PNEU,CARTÃO,92,AP,6,1118.88,2024-06-06 00:00:00,06/2024
7000375,LUBRIFICANTES E ADITIVOS,FATURADO,15,MA,48,1118.88,2024-06-22 00:00:00,06/2024
18001331,ELETRICA,FATURADO,52,MT,2,1118.88,2024-06-25 00:00:00,06/2024
1021691,ELETRICA,FATURADO,14,MT,2,1118.7,2024-06-12 00:00:00,06/2024
40008232,PNEU,CARTÃO,40,AP,4,1118.68,2024-06-11 00:00:00,06/2024
71002503,ELETRICA,FATURADO,71,PA,1,1118.61,2024-06-01 00:00:00,06/2024
28002712,ELETRICA,FATURADO,3,MT,2,1118.6,2024-06-14 00:00:00,06/2024
88,PNEU,CARTÃO,88,AM,2,1118.58,2024-06-14 00:00:00,06/2024
13012958,AUTOPECAS,FATURADO,13,MA,1,1118.44,2024-06-06 00:00:00,06/2024
28016202,LUBRIFICANTES E ADITIVOS,FATURADO,74,AM,48,1118.4,2024-07-04 00:00:00,07/2024
30540042,PNEU,DEPOSITO,30,AM,4,1118.24,2024-07-08 00:00:00,07/2024
52,PNEU,CARTÃO,52,MT,4,1118.2,2024-07-03 00:00:00,07/2024
40108345,PNEU,CARTÃO,4,MT,4,1118.2,2024-06-19 00:00:00,06/2024
18005989,ELETRICA,OUTROS,1,MT,1,1118.06,2024-06-20 00:00:00,06/2024
37,PNEU,DEPOSITO,37,AM,1,1118,2024-06-07 00:00:00,06/2024
43,PNEU,OUTROS,43,AM,4,1118,2024-06-20 00:00:00,06/2024
51,PNEU,OUTROS,51,RR,4,1118,2024-06-06 00:00:00,06/2024
32040171,PNEU,FATURADO,89,AM,2,1118,2024-07-08 00:00:00,07/2024
37,PNEU,DEPOSITO,37,AM,1,1117.84,2024-06-15 00:00:00,06/2024
37,PNEU,DEPOSITO,37,AM,1,1117.8,2024-06-19 00:00:00,06/2024
37,PNEU,DINHEIRO,37,AM,1,1117.8,2024-06-20 00:00:00,06/2024
81,PNEU,PIX,81,AM,1,1117.8,2024-06-11 00:00:00,06/2024
40001090,ELETRICA,FATURADO,79,AP,1,1117.8,2024-06-24 00:00:00,06/2024
74000128,LUBRIFICANTES E ADITIVOS,FATURADO,55,PA,15,1117.5,2024-06-05 00:00:00,06/2024
14,PNEU,CARTÃO,14,MT,4,1117.44,2024-06-05 00:00:00,06/2024
50008161,PNEU,FATURADO,50,MT,4,1117.44,2024-06-10 00:00:00,06/2024
66801314,PNEU,CARTÃO,61,PA,4,1117.44,2024-06-25 00:00:00,06/2024
14,ELETRICA,OUTROS,14,MT,1,1117.38,2024-07-06 00:00:00,07/2024
58003538,AUTOPECAS,FATURADO,68,PA,2,1117.24,2024-06-05 00:00:00,06/2024
58,ELETRICA,OUTROS,58,PA,1,1117,2024-07-08 00:00:00,07/2024
58,PNEU,PIX,58,PA,2,1117,2024-06-17 00:00:00,06/2024
90000537,ELETRICA,OUTROS,90,PA,1,1117,2024-07-03 00:00:00,07/2024
59602237,AUTOPECAS,FATURADO,5,MT,1,1116.92,2024-06-27 00:00:00,06/2024
81001598,PNEU,FATURADO,82,AM,1,1116.6,2024-06-15 00:00:00,06/2024
21,PNEU,OUTROS,21,MT,4,1116.44,2024-07-04 00:00:00,07/2024
20,PNEU,CARTÃO,20,MT,4,1116.4,2024-06-17 00:00:00,06/2024
28003980,PNEU,CARTÃO,51,RR,2,1116.38,2024-06-24 00:00:00,06/2024
97,PNEU,OUTROS,97,MA,4,1116.36,2024-06-17 00:00:00,06/2024
10004732,LUBRIFICANTES E ADITIVOS,FATURADO,10,MT,24,1116.2,2024-07-09 00:00:00,07/2024
28000384,LUBRIFICANTES E ADITIVOS,FATURADO,43,AM,48,1116.2,2024-07-03 00:00:00,07/2024
80000802,LUBRIFICANTES E ADITIVOS,FATURADO,54,RR,24,1116.2,2024-06-06 00:00:00,06/2024
80000802,LUBRIFICANTES E ADITIVOS,FATURADO,54,RR,24,1116.2,2024-07-08 00:00:00,07/2024
14015886,PNEU,FATURADO,14,MT,2,1116.1,2024-06-15 00:00:00,06/2024
51,PNEU,CARTÃO,51,RR,2,1116,2024-07-06 00:00:00,07/2024
92,PNEU,CARTÃO,92,AP,2,1116,2024-07-08 00:00:00,07/2024
32028817,LUBRIFICANTES E ADITIVOS,FATURADO,32,AM,24,1116,2024-06-04 00:00:00,06/2024
51010616,ELETRICA,FATURADO,55,PA,2,1116,2024-07-01 00:00:00,07/2024
66801077,PNEU,FATURADO,71,PA,2,1116,2024-07-08 00:00:00,07/2024
92,PNEU,OUTROS,92,AP,4,1115.72,2024-06-22 00:00:00,06/2024
40004008,PNEU,CARTÃO,46,AP,4,1115.72,2024-06-04 00:00:00,06/2024
31039043,ELETRICA,DEPOSITO,18,AM,3,1115.67,2024-06-24 00:00:00,06/2024
78000347,PNEU,DEPOSITO,68,PA,2,1115.5,2024-06-06 00:00:00,06/2024
28009068,PNEU,FATURADO,36,AM,4,1115.48,2024-06-03 00:00:00,06/2024
61,PNEU,CARTÃO,61,PA,4,1115.36,2024-06-22 00:00:00,06/2024
40005521,AUTOPECAS,FATURADO,49,AP,1,1115.26,2024-07-06 00:00:00,07/2024
58007307,ELETRICA,OUTROS,58,PA,2,1115.2,2024-06-08 00:00:00,06/2024
5,PNEU,CARTÃO,5,MT,4,1115,2024-06-17 00:00:00,06/2024
40,PNEU,CARTÃO,40,AP,2,1115,2024-06-17 00:00:00,06/2024
58,LUBRIFICANTES E ADITIVOS,DEPOSITO,58,PA,2,1115,2024-07-09 00:00:00,07/2024
63,PNEU,CARTÃO,63,PA,4,1115,2024-06-14 00:00:00,06/2024
68,PNEU,CARTÃO,68,PA,4,1115,2024-07-05 00:00:00,07/2024
31001894,ELETRICA,FATURADO,55,PA,1,1115,2024-06-26 00:00:00,06/2024
40010589,ELETRICA,CARTÃO,40,AP,1,1115,2024-07-08 00:00:00,07/2024
56006283,ELETRICA,FATURADO,56,PA,1,1115,2024-06-26 00:00:00,06/2024
66801213,ELETRICA,FATURADO,70,PA,1,1115,2024-06-10 00:00:00,06/2024
20214752,PNEU,FATURADO,2,MT,4,1114.84,2024-06-03 00:00:00,06/2024
24,AUTOPECAS,CARTÃO,24,AM,1,1114.8,2024-07-01 00:00:00,07/2024
42,AUTOPECAS,CARTÃO,42,AM,1,1114.78,2024-07-09 00:00:00,07/2024
48001396,LUBRIFICANTES E ADITIVOS,DEPOSITO,31,AM,16,1114.72,2024-06-15 00:00:00,06/2024
66,ELETRICA,PIX,66,PA,2,1114.4,2024-07-08 00:00:00,07/2024
35013403,PNEU,FATURADO,35,RR,2,1114.4,2024-06-13 00:00:00,06/2024
7000982,PNEU,CARTÃO,19,MA,4,1114.32,2024-06-25 00:00:00,06/2024
54005167,LUBRIFICANTES E ADITIVOS,FATURADO,54,RR,2,1114.22,2024-06-18 00:00:00,06/2024
54005167,LUBRIFICANTES E ADITIVOS,FATURADO,54,RR,2,1114.18,2024-06-18 00:00:00,06/2024
46,ELETRICA,CARTÃO,46,AP,1,1114,2024-06-04 00:00:00,06/2024
76,PNEU,CARTÃO,76,AP,2,1114,2024-06-11 00:00:00,06/2024
37003326,PNEU,FATURADO,37,AM,2,1114,2024-07-03 00:00:00,07/2024
67006185,PNEU,PIX,73,PA,2,1113.92,2024-07-04 00:00:00,07/2024
53007442,FILTRO,FATURADO,18,AM,120,1113.6,2024-06-13 00:00:00,06/2024
20214752,PNEU,FATURADO,14,MT,4,1113.16,2024-06-10 00:00:00,06/2024
61012311,ELETRICA,FATURADO,61,PA,2,1113.16,2024-06-21 00:00:00,06/2024
40005050,PNEU,DEPOSITO,40,AP,6,1113.12,2024-06-14 00:00:00,06/2024
7,PNEU,CARTÃO,7,MA,2,1113,2024-06-03 00:00:00,06/2024
18,ELETRICA,CARTÃO,18,AM,1,1113,2024-06-22 00:00:00,06/2024
66,ELETRICA,PIX,66,PA,1,1113,2024-06-03 00:00:00,06/2024
72,PNEU,CARTÃO,72,PA,4,1113,2024-06-20 00:00:00,06/2024
76,ELETRICA,DEPOSITO,76,AP,3,1113,2024-06-28 00:00:00,06/2024
81,PNEU,PIX,81,AM,2,1113,2024-07-09 00:00:00,07/2024
12000241,PNEU,CARTÃO,7,MA,2,1113,2024-06-01 00:00:00,06/2024
40105148,ELETRICA,FATURADO,50,MT,2,1112.86,2024-06-18 00:00:00,06/2024
